student_id,placed,package_lpa,role_type,company_type
4211,1,3.0,Software Engineer,Service
4212,0,0.0,Not Placed,Not Placed
4213,1,4.34,Core Engineering,Consulting
4214,1,5.3,Core Engineering,Startup
4215,0,0.0,Not Placed,Not Placed
4216,1,5.06,Data Analyst,Startup
4217,0,0.0,Not Placed,Not Placed
4218,0,0.0,Not Placed,Not Placed
4219,0,0.0,Not Placed,Not Placed
4220,0,0.0,Not Placed,Not Placed
4221,0,0.0,Not Placed,Not Placed
4222,1,8.2,Data Analyst,Core
4223,1,6.56,Data Analyst,Core
4224,0,0.0,Not Placed,Not Placed
4225,1,7.39,Core Engineering,Service
4226,1,3.22,Software Engineer,Consulting
4227,0,0.0,Not Placed,Not Placed
4228,1,4.62,Data Analyst,Startup
4229,0,0.0,Not Placed,Not Placed
4230,1,6.53,Software Engineer,Core
4231,1,5.9,Consulting,Consulting
4232,0,0.0,Not Placed,Not Placed
4233,0,0.0,Not Placed,Not Placed
4234,1,7.82,Consulting,Startup
4235,1,3.0,Core Engineering,Product
4236,0,0.0,Not Placed,Not Placed
4237,1,7.7,Core Engineering,Consulting
4238,0,0.0,Not Placed,Not Placed
4239,0,0.0,Not Placed,Not Placed
4240,1,4.44,Product Analyst,Service
4241,1,4.96,Core Engineering,Product
4242,1,3.34,Core Engineering,Service
4243,0,0.0,Not Placed,Not Placed
4244,1,7.9,Data Analyst,Startup
4245,1,10.27,Data Analyst,Consulting
4246,1,5.68,Business Analyst,Service
4247,0,0.0,Not Placed,Not Placed
4248,0,0.0,Not Placed,Not Placed
4249,1,5.8,Data Analyst,Service
4250,1,6.87,Core Engineering,Core
4251,0,0.0,Not Placed,Not Placed
4252,1,4.93,Product Analyst,Service
4253,1,5.81,Business Analyst,Core
4254,0,0.0,Not Placed,Not Placed
4255,0,0.0,Not Placed,Not Placed
4256,0,0.0,Not Placed,Not Placed
4257,0,0.0,Not Placed,Not Placed
4258,0,0.0,Not Placed,Not Placed
4259,0,0.0,Not Placed,Not Placed
4260,0,0.0,Not Placed,Not Placed
4261,0,0.0,Not Placed,Not Placed
4262,1,6.88,Data Analyst,Service
4263,0,0.0,Not Placed,Not Placed
4264,0,0.0,Not Placed,Not Placed
4265,0,0.0,Not Placed,Not Placed
4266,1,9.3,Data Analyst,Startup
4267,0,0.0,Not Placed,Not Placed
4268,0,0.0,Not Placed,Not Placed
4269,1,5.15,Data Analyst,Service
4270,0,0.0,Not Placed,Not Placed
4271,1,5.69,Product Analyst,Product
4272,1,6.81,Data Analyst,Service
4273,0,0.0,Not Placed,Not Placed
4274,0,0.0,Not Placed,Not Placed
4275,1,7.69,Business Analyst,Startup
4276,1,4.72,Product Analyst,Service
4277,1,5.58,Product Analyst,Consulting
4278,0,0.0,Not Placed,Not Placed
4279,1,5.17,Consulting,Startup
4280,1,7.31,Data Analyst,Product
4281,1,6.49,Business Analyst,Service
4282,0,0.0,Not Placed,Not Placed
4283,0,0.0,Not Placed,Not Placed
4284,1,7.0,Product Analyst,Startup
4285,1,5.14,Data Analyst,Startup
4286,0,0.0,Not Placed,Not Placed
4287,1,5.89,Data Analyst,Service
4288,0,0.0,Not Placed,Not Placed
4289,1,4.22,Consulting,Service
4290,1,7.41,Data Analyst,Service
4291,1,5.32,Software Engineer,Service
4292,0,0.0,Not Placed,Not Placed
4293,0,0.0,Not Placed,Not Placed
4294,0,0.0,Not Placed,Not Placed
4295,0,0.0,Not Placed,Not Placed
4296,0,0.0,Not Placed,Not Placed
4297,1,4.23,Software Engineer,Startup
4298,1,4.86,Software Engineer,Core
4299,0,0.0,Not Placed,Not Placed
4300,0,0.0,Not Placed,Not Placed
4301,1,6.09,Consulting,Core
4302,0,0.0,Not Placed,Not Placed
4303,0,0.0,Not Placed,Not Placed
4304,0,0.0,Not Placed,Not Placed
4305,0,0.0,Not Placed,Not Placed
4306,0,0.0,Not Placed,Not Placed
4307,1,6.32,Data Analyst,Core
4308,1,4.0,Data Analyst,Startup
4309,0,0.0,Not Placed,Not Placed
4310,1,3.0,Core Engineering,Service
4311,0,0.0,Not Placed,Not Placed
4312,0,0.0,Not Placed,Not Placed
4313,0,0.0,Not Placed,Not Placed
4314,1,5.24,Business Analyst,Service
4315,0,0.0,Not Placed,Not Placed
4316,0,0.0,Not Placed,Not Placed
4317,0,0.0,Not Placed,Not Placed
4318,0,0.0,Not Placed,Not Placed
4319,0,0.0,Not Placed,Not Placed
4320,1,6.44,Software Engineer,Product
4321,0,0.0,Not Placed,Not Placed
4322,1,9.12,Software Engineer,Startup
4323,0,0.0,Not Placed,Not Placed
4324,0,0.0,Not Placed,Not Placed
4325,1,7.1,Software Engineer,Service
4326,0,0.0,Not Placed,Not Placed
4327,1,5.51,Core Engineering,Product
4328,1,9.68,Data Analyst,Product
4329,1,5.34,Business Analyst,Startup
4330,1,4.52,Core Engineering,Service
4331,0,0.0,Not Placed,Not Placed
4332,0,0.0,Not Placed,Not Placed
4333,1,5.94,Core Engineering,Core
4334,1,8.48,Data Analyst,Service
4335,0,0.0,Not Placed,Not Placed
4336,0,0.0,Not Placed,Not Placed
4337,0,0.0,Not Placed,Not Placed
4338,1,7.01,Core Engineering,Service
4339,0,0.0,Not Placed,Not Placed
4340,0,0.0,Not Placed,Not Placed
4341,0,0.0,Not Placed,Not Placed
4342,1,4.42,Data Analyst,Startup
4343,1,6.27,Software Engineer,Startup
4344,0,0.0,Not Placed,Not Placed
4345,1,6.75,Data Analyst,Product
4346,1,5.43,Consulting,Consulting
4347,0,0.0,Not Placed,Not Placed
4348,0,0.0,Not Placed,Not Placed
4349,0,0.0,Not Placed,Not Placed
4350,0,0.0,Not Placed,Not Placed
4351,1,3.72,Product Analyst,Service
4352,1,3.9,Product Analyst,Consulting
4353,1,3.0,Software Engineer,Product
4354,1,3.0,Product Analyst,Service
4355,0,0.0,Not Placed,Not Placed
4356,0,0.0,Not Placed,Not Placed
4357,0,0.0,Not Placed,Not Placed
4358,1,6.35,Software Engineer,Consulting
4359,1,7.07,Data Analyst,Startup
4360,0,0.0,Not Placed,Not Placed
4361,1,6.45,Core Engineering,Service
4362,0,0.0,Not Placed,Not Placed
4363,0,0.0,Not Placed,Not Placed
4364,0,0.0,Not Placed,Not Placed
4365,0,0.0,Not Placed,Not Placed
4366,0,0.0,Not Placed,Not Placed
4367,0,0.0,Not Placed,Not Placed
4368,1,7.76,Business Analyst,Service
4369,1,7.08,Product Analyst,Service
4370,1,5.6,Product Analyst,Consulting
4371,0,0.0,Not Placed,Not Placed
4372,1,6.78,Core Engineering,Core
4373,0,0.0,Not Placed,Not Placed
4374,1,7.77,Consulting,Startup
4375,0,0.0,Not Placed,Not Placed
4376,0,0.0,Not Placed,Not Placed
4377,1,6.07,Data Analyst,Product
4378,0,0.0,Not Placed,Not Placed
4379,0,0.0,Not Placed,Not Placed
4380,0,0.0,Not Placed,Not Placed
4381,0,0.0,Not Placed,Not Placed
4382,1,10.98,Business Analyst,Service
4383,0,0.0,Not Placed,Not Placed
4384,0,0.0,Not Placed,Not Placed
4385,1,6.45,Core Engineering,Product
4386,1,3.47,Core Engineering,Consulting
4387,0,0.0,Not Placed,Not Placed
4388,0,0.0,Not Placed,Not Placed
4389,1,7.48,Consulting,Startup
4390,0,0.0,Not Placed,Not Placed
4391,0,0.0,Not Placed,Not Placed
4392,0,0.0,Not Placed,Not Placed
4393,0,0.0,Not Placed,Not Placed
4394,0,0.0,Not Placed,Not Placed
4395,1,4.27,Product Analyst,Consulting
4396,1,4.72,Data Analyst,Service
4397,1,4.68,Software Engineer,Service
4398,1,5.96,Product Analyst,Core
4399,0,0.0,Not Placed,Not Placed
4400,0,0.0,Not Placed,Not Placed
4401,0,0.0,Not Placed,Not Placed
4402,0,0.0,Not Placed,Not Placed
4403,0,0.0,Not Placed,Not Placed
4404,1,5.88,Business Analyst,Startup
4405,1,4.66,Software Engineer,Startup
4406,1,7.94,Consulting,Consulting
4407,1,4.67,Business Analyst,Consulting
4408,1,5.04,Consulting,Startup
4409,1,8.71,Consulting,Startup
4410,0,0.0,Not Placed,Not Placed
4411,0,0.0,Not Placed,Not Placed
4412,0,0.0,Not Placed,Not Placed
4413,0,0.0,Not Placed,Not Placed
4414,1,7.65,Business Analyst,Startup
4415,1,7.09,Consulting,Service
4416,0,0.0,Not Placed,Not Placed
4417,1,6.98,Core Engineering,Service
4418,1,7.95,Data Analyst,Service
4419,0,0.0,Not Placed,Not Placed
4420,0,0.0,Not Placed,Not Placed
4421,1,6.02,Core Engineering,Startup
4422,1,6.08,Core Engineering,Consulting
4423,0,0.0,Not Placed,Not Placed
4424,0,0.0,Not Placed,Not Placed
4425,0,0.0,Not Placed,Not Placed
4426,0,0.0,Not Placed,Not Placed
4427,0,0.0,Not Placed,Not Placed
4428,0,0.0,Not Placed,Not Placed
4429,1,6.55,Software Engineer,Service
4430,1,8.96,Data Analyst,Consulting
4431,1,7.21,Product Analyst,Service
4432,1,5.52,Product Analyst,Service
4433,1,5.72,Core Engineering,Product
4434,0,0.0,Not Placed,Not Placed
4435,0,0.0,Not Placed,Not Placed
4436,0,0.0,Not Placed,Not Placed
4437,0,0.0,Not Placed,Not Placed
4438,1,3.0,Product Analyst,Consulting
4439,0,0.0,Not Placed,Not Placed
4440,0,0.0,Not Placed,Not Placed
4441,1,5.21,Product Analyst,Service
4442,0,0.0,Not Placed,Not Placed
4443,0,0.0,Not Placed,Not Placed
4444,0,0.0,Not Placed,Not Placed
4445,0,0.0,Not Placed,Not Placed
4446,1,5.63,Core Engineering,Service
4447,1,7.19,Business Analyst,Service
4448,0,0.0,Not Placed,Not Placed
4449,1,7.32,Consulting,Service
4450,0,0.0,Not Placed,Not Placed
4451,1,7.6,Software Engineer,Startup
4452,0,0.0,Not Placed,Not Placed
4453,1,7.63,Consulting,Startup
4454,1,7.1,Consulting,Service
4455,1,5.4,Product Analyst,Startup
4456,0,0.0,Not Placed,Not Placed
4457,0,0.0,Not Placed,Not Placed
4458,1,5.1,Data Analyst,Service
4459,1,5.64,Software Engineer,Core
4460,1,4.19,Product Analyst,Product
4461,0,0.0,Not Placed,Not Placed
4462,0,0.0,Not Placed,Not Placed
4463,1,6.62,Core Engineering,Service
4464,0,0.0,Not Placed,Not Placed
4465,0,0.0,Not Placed,Not Placed
4466,1,9.22,Software Engineer,Product
4467,0,0.0,Not Placed,Not Placed
4468,0,0.0,Not Placed,Not Placed
4469,1,3.0,Core Engineering,Product
4470,0,0.0,Not Placed,Not Placed
4471,0,0.0,Not Placed,Not Placed
4472,1,5.63,Product Analyst,Startup
4473,0,0.0,Not Placed,Not Placed
4474,1,7.2,Consulting,Product
4475,0,0.0,Not Placed,Not Placed
4476,0,0.0,Not Placed,Not Placed
4477,1,13.03,Core Engineering,Startup
4478,0,0.0,Not Placed,Not Placed
4479,1,5.45,Product Analyst,Core
4480,0,0.0,Not Placed,Not Placed
4481,0,0.0,Not Placed,Not Placed
4482,0,0.0,Not Placed,Not Placed
4483,1,3.14,Product Analyst,Product
4484,0,0.0,Not Placed,Not Placed
4485,1,7.84,Business Analyst,Service
4486,0,0.0,Not Placed,Not Placed
4487,1,8.16,Data Analyst,Startup
4488,0,0.0,Not Placed,Not Placed
4489,1,6.35,Data Analyst,Core
4490,1,5.3,Business Analyst,Service
4491,0,0.0,Not Placed,Not Placed
4492,1,3.97,Product Analyst,Startup
4493,1,4.52,Consulting,Service
4494,1,8.42,Product Analyst,Product
4495,1,6.38,Business Analyst,Product
4496,0,0.0,Not Placed,Not Placed
4497,0,0.0,Not Placed,Not Placed
4498,0,0.0,Not Placed,Not Placed
4499,1,6.04,Consulting,Startup
4500,1,5.33,Data Analyst,Product
4501,1,6.64,Data Analyst,Service
4502,0,0.0,Not Placed,Not Placed
4503,1,6.48,Business Analyst,Service
4504,1,3.74,Data Analyst,Product
4505,1,6.0,Product Analyst,Product
4506,1,6.93,Business Analyst,Product
4507,1,5.02,Data Analyst,Service
4508,0,0.0,Not Placed,Not Placed
4509,1,6.9,Core Engineering,Service
4510,0,0.0,Not Placed,Not Placed
4511,0,0.0,Not Placed,Not Placed
4512,0,0.0,Not Placed,Not Placed
4513,0,0.0,Not Placed,Not Placed
4514,1,6.81,Software Engineer,Service
4515,0,0.0,Not Placed,Not Placed
4516,0,0.0,Not Placed,Not Placed
4517,1,4.28,Business Analyst,Service
4518,1,6.2,Business Analyst,Product
4519,0,0.0,Not Placed,Not Placed
4520,0,0.0,Not Placed,Not Placed
4521,1,7.18,Software Engineer,Service
4522,1,6.51,Consulting,Product
4523,1,6.0,Software Engineer,Service
4524,1,5.04,Data Analyst,Consulting
4525,1,7.03,Software Engineer,Service
4526,1,4.0,Data Analyst,Product
4527,1,9.06,Data Analyst,Service
4528,1,7.86,Core Engineering,Startup
4529,1,6.83,Software Engineer,Service
4530,0,0.0,Not Placed,Not Placed
4531,1,7.7,Core Engineering,Service
4532,0,0.0,Not Placed,Not Placed
4533,1,6.58,Product Analyst,Startup
4534,1,8.6,Business Analyst,Consulting
4535,1,7.83,Product Analyst,Service
4536,1,5.77,Consulting,Startup
4537,0,0.0,Not Placed,Not Placed
4538,1,6.33,Business Analyst,Service
4539,0,0.0,Not Placed,Not Placed
4540,0,0.0,Not Placed,Not Placed
4541,0,0.0,Not Placed,Not Placed
4542,0,0.0,Not Placed,Not Placed
4543,0,0.0,Not Placed,Not Placed
4544,0,0.0,Not Placed,Not Placed
4545,0,0.0,Not Placed,Not Placed
4546,0,0.0,Not Placed,Not Placed
4547,0,0.0,Not Placed,Not Placed
4548,0,0.0,Not Placed,Not Placed
4549,1,5.3,Software Engineer,Service
4550,1,8.8,Data Analyst,Core
4551,0,0.0,Not Placed,Not Placed
4552,0,0.0,Not Placed,Not Placed
4553,0,0.0,Not Placed,Not Placed
4554,1,5.84,Core Engineering,Consulting
4555,1,5.55,Business Analyst,Product
4556,1,3.0,Data Analyst,Consulting
4557,1,7.65,Business Analyst,Consulting
4558,0,0.0,Not Placed,Not Placed
4559,0,0.0,Not Placed,Not Placed
4560,1,5.76,Software Engineer,Core
4561,0,0.0,Not Placed,Not Placed
4562,0,0.0,Not Placed,Not Placed
4563,1,9.18,Business Analyst,Consulting
4564,0,0.0,Not Placed,Not Placed
4565,1,7.02,Consulting,Startup
4566,1,4.28,Business Analyst,Core
4567,1,8.25,Core Engineering,Product
4568,0,0.0,Not Placed,Not Placed
4569,1,9.23,Business Analyst,Product
4570,0,0.0,Not Placed,Not Placed
4571,0,0.0,Not Placed,Not Placed
4572,0,0.0,Not Placed,Not Placed
4573,1,7.42,Consulting,Product
4574,1,6.13,Consulting,Startup
4575,1,5.78,Software Engineer,Product
4576,0,0.0,Not Placed,Not Placed
4577,1,4.59,Core Engineering,Consulting
4578,1,6.26,Core Engineering,Core
4579,1,6.58,Data Analyst,Service
4580,0,0.0,Not Placed,Not Placed
4581,0,0.0,Not Placed,Not Placed
4582,0,0.0,Not Placed,Not Placed
4583,1,6.84,Data Analyst,Service
4584,0,0.0,Not Placed,Not Placed
4585,0,0.0,Not Placed,Not Placed
4586,1,6.55,Consulting,Core
4587,0,0.0,Not Placed,Not Placed
4588,0,0.0,Not Placed,Not Placed
4589,0,0.0,Not Placed,Not Placed
4590,1,8.53,Consulting,Startup
4591,1,5.03,Data Analyst,Service
4592,0,0.0,Not Placed,Not Placed
4593,0,0.0,Not Placed,Not Placed
4594,0,0.0,Not Placed,Not Placed
4595,0,0.0,Not Placed,Not Placed
4596,0,0.0,Not Placed,Not Placed
4597,1,4.95,Product Analyst,Core
4598,0,0.0,Not Placed,Not Placed
4599,0,0.0,Not Placed,Not Placed
4600,1,6.49,Business Analyst,Service
4601,0,0.0,Not Placed,Not Placed
4602,0,0.0,Not Placed,Not Placed
4603,1,8.77,Product Analyst,Service
4604,0,0.0,Not Placed,Not Placed
4605,0,0.0,Not Placed,Not Placed
4606,1,6.72,Data Analyst,Product
4607,0,0.0,Not Placed,Not Placed
4608,1,5.31,Core Engineering,Service
4609,0,0.0,Not Placed,Not Placed
4610,1,7.7,Data Analyst,Service
4611,1,8.84,Business Analyst,Startup
4612,0,0.0,Not Placed,Not Placed
4613,1,6.1,Product Analyst,Service
4614,1,8.05,Product Analyst,Service
4615,1,4.51,Consulting,Product
4616,0,0.0,Not Placed,Not Placed
4617,0,0.0,Not Placed,Not Placed
4618,0,0.0,Not Placed,Not Placed
4619,1,8.49,Product Analyst,Startup
4620,1,6.33,Core Engineering,Startup
4621,0,0.0,Not Placed,Not Placed
4622,1,4.8,Business Analyst,Core
4623,0,0.0,Not Placed,Not Placed
4624,0,0.0,Not Placed,Not Placed
4625,0,0.0,Not Placed,Not Placed
4626,0,0.0,Not Placed,Not Placed
4627,0,0.0,Not Placed,Not Placed
4628,1,4.4,Core Engineering,Service
4629,0,0.0,Not Placed,Not Placed
4630,0,0.0,Not Placed,Not Placed
4631,0,0.0,Not Placed,Not Placed
4632,1,5.49,Product Analyst,Core
4633,0,0.0,Not Placed,Not Placed
4634,1,8.13,Product Analyst,Core
4635,1,7.73,Business Analyst,Product
4636,0,0.0,Not Placed,Not Placed
4637,0,0.0,Not Placed,Not Placed
4638,1,4.0,Software Engineer,Service
4639,0,0.0,Not Placed,Not Placed
4640,0,0.0,Not Placed,Not Placed
4641,0,0.0,Not Placed,Not Placed
4642,0,0.0,Not Placed,Not Placed
4643,1,4.21,Software Engineer,Consulting
4644,1,4.78,Consulting,Product
4645,1,8.78,Software Engineer,Product
4646,0,0.0,Not Placed,Not Placed
4647,0,0.0,Not Placed,Not Placed
4648,0,0.0,Not Placed,Not Placed
4649,0,0.0,Not Placed,Not Placed
4650,1,6.64,Core Engineering,Service
4651,0,0.0,Not Placed,Not Placed
4652,0,0.0,Not Placed,Not Placed
4653,1,4.05,Core Engineering,Product
4654,0,0.0,Not Placed,Not Placed
4655,1,6.88,Business Analyst,Core
4656,1,5.46,Core Engineering,Startup
4657,0,0.0,Not Placed,Not Placed
4658,1,3.77,Product Analyst,Product
4659,0,0.0,Not Placed,Not Placed
4660,0,0.0,Not Placed,Not Placed
4661,0,0.0,Not Placed,Not Placed
4662,0,0.0,Not Placed,Not Placed
4663,1,5.99,Data Analyst,Service
4664,1,4.12,Consulting,Service
4665,1,5.78,Consulting,Consulting
4666,0,0.0,Not Placed,Not Placed
4667,0,0.0,Not Placed,Not Placed
4668,1,4.58,Software Engineer,Product
4669,1,4.7,Product Analyst,Product
4670,1,5.9,Consulting,Service
4671,0,0.0,Not Placed,Not Placed
4672,0,0.0,Not Placed,Not Placed
4673,0,0.0,Not Placed,Not Placed
4674,0,0.0,Not Placed,Not Placed
4675,0,0.0,Not Placed,Not Placed
4676,0,0.0,Not Placed,Not Placed
4677,0,0.0,Not Placed,Not Placed
4678,0,0.0,Not Placed,Not Placed
4679,1,3.0,Software Engineer,Service
4680,1,5.01,Business Analyst,Consulting
4681,0,0.0,Not Placed,Not Placed
4682,1,6.06,Software Engineer,Startup
4683,0,0.0,Not Placed,Not Placed
4684,1,7.74,Product Analyst,Product
4685,0,0.0,Not Placed,Not Placed
4686,0,0.0,Not Placed,Not Placed
4687,1,8.07,Data Analyst,Service
4688,0,0.0,Not Placed,Not Placed
4689,0,0.0,Not Placed,Not Placed
4690,0,0.0,Not Placed,Not Placed
4691,1,3.0,Data Analyst,Core
4692,0,0.0,Not Placed,Not Placed
4693,0,0.0,Not Placed,Not Placed
4694,1,5.71,Product Analyst,Startup
4695,1,5.8,Business Analyst,Startup
4696,0,0.0,Not Placed,Not Placed
4697,0,0.0,Not Placed,Not Placed
4698,0,0.0,Not Placed,Not Placed
4699,0,0.0,Not Placed,Not Placed
4700,1,4.0,Consulting,Service
4701,1,5.08,Software Engineer,Service
4702,0,0.0,Not Placed,Not Placed
4703,0,0.0,Not Placed,Not Placed
4704,1,6.56,Software Engineer,Consulting
4705,1,5.05,Product Analyst,Service
4706,1,7.3,Software Engineer,Product
4707,1,4.7,Consulting,Service
4708,0,0.0,Not Placed,Not Placed
4709,0,0.0,Not Placed,Not Placed
4710,0,0.0,Not Placed,Not Placed
4711,1,9.71,Software Engineer,Product
4712,0,0.0,Not Placed,Not Placed
4713,0,0.0,Not Placed,Not Placed
4714,1,5.5,Consulting,Service
4715,0,0.0,Not Placed,Not Placed
4716,1,6.26,Business Analyst,Product
4717,1,5.29,Data Analyst,Consulting
4718,1,6.05,Business Analyst,Core
4719,0,0.0,Not Placed,Not Placed
4720,0,0.0,Not Placed,Not Placed
4721,0,0.0,Not Placed,Not Placed
4722,1,5.89,Business Analyst,Consulting
4723,0,0.0,Not Placed,Not Placed
4724,0,0.0,Not Placed,Not Placed
4725,0,0.0,Not Placed,Not Placed
4726,0,0.0,Not Placed,Not Placed
4727,1,6.59,Software Engineer,Consulting
4728,0,0.0,Not Placed,Not Placed
4729,0,0.0,Not Placed,Not Placed
4730,1,6.13,Software Engineer,Service
4731,0,0.0,Not Placed,Not Placed
4732,0,0.0,Not Placed,Not Placed
4733,0,0.0,Not Placed,Not Placed
4734,0,0.0,Not Placed,Not Placed
4735,0,0.0,Not Placed,Not Placed
4736,0,0.0,Not Placed,Not Placed
4737,0,0.0,Not Placed,Not Placed
4738,1,5.78,Product Analyst,Service
4739,1,5.71,Consulting,Service
4740,0,0.0,Not Placed,Not Placed
4741,1,4.83,Business Analyst,Consulting
4742,1,6.55,Product Analyst,Startup
4743,0,0.0,Not Placed,Not Placed
4744,1,6.67,Business Analyst,Consulting
4745,1,3.81,Business Analyst,Service
4746,0,0.0,Not Placed,Not Placed
4747,0,0.0,Not Placed,Not Placed
4748,0,0.0,Not Placed,Not Placed
4749,0,0.0,Not Placed,Not Placed
4750,0,0.0,Not Placed,Not Placed
4751,1,7.74,Product Analyst,Consulting
4752,1,5.48,Consulting,Startup
4753,1,4.34,Data Analyst,Service
4754,0,0.0,Not Placed,Not Placed
4755,0,0.0,Not Placed,Not Placed
4756,1,7.2,Business Analyst,Product
4757,0,0.0,Not Placed,Not Placed
4758,0,0.0,Not Placed,Not Placed
4759,1,4.69,Business Analyst,Startup
4760,1,6.02,Business Analyst,Startup
4761,0,0.0,Not Placed,Not Placed
4762,0,0.0,Not Placed,Not Placed
4763,1,3.91,Business Analyst,Consulting
4764,1,5.91,Product Analyst,Product
4765,0,0.0,Not Placed,Not Placed
4766,0,0.0,Not Placed,Not Placed
4767,0,0.0,Not Placed,Not Placed
4768,0,0.0,Not Placed,Not Placed
4769,0,0.0,Not Placed,Not Placed
4770,0,0.0,Not Placed,Not Placed
4771,0,0.0,Not Placed,Not Placed
4772,0,0.0,Not Placed,Not Placed
4773,1,5.98,Core Engineering,Product
4774,0,0.0,Not Placed,Not Placed
4775,0,0.0,Not Placed,Not Placed
4776,0,0.0,Not Placed,Not Placed
4777,1,8.4,Product Analyst,Service
4778,0,0.0,Not Placed,Not Placed
4779,0,0.0,Not Placed,Not Placed
4780,0,0.0,Not Placed,Not Placed
4781,0,0.0,Not Placed,Not Placed
4782,0,0.0,Not Placed,Not Placed
4783,0,0.0,Not Placed,Not Placed
4784,1,7.31,Core Engineering,Startup
4785,0,0.0,Not Placed,Not Placed
4786,0,0.0,Not Placed,Not Placed
4787,1,6.52,Business Analyst,Consulting
4788,1,4.03,Product Analyst,Service
4789,1,5.48,Software Engineer,Startup
4790,1,4.36,Product Analyst,Consulting
4791,1,5.83,Product Analyst,Consulting
4792,1,5.55,Product Analyst,Service
4793,1,5.26,Core Engineering,Service
4794,0,0.0,Not Placed,Not Placed
4795,0,0.0,Not Placed,Not Placed
4796,1,10.49,Core Engineering,Product
4797,1,5.25,Software Engineer,Service
4798,1,5.31,Business Analyst,Service
4799,0,0.0,Not Placed,Not Placed
4800,0,0.0,Not Placed,Not Placed
4801,0,0.0,Not Placed,Not Placed
4802,0,0.0,Not Placed,Not Placed
4803,0,0.0,Not Placed,Not Placed
4804,1,7.84,Core Engineering,Service
4805,1,6.52,Software Engineer,Startup
4806,0,0.0,Not Placed,Not Placed
4807,1,3.58,Core Engineering,Service
4808,1,4.74,Data Analyst,Product
4809,1,7.86,Product Analyst,Consulting
4810,1,4.04,Software Engineer,Service
4811,0,0.0,Not Placed,Not Placed
4812,1,4.08,Software Engineer,Core
4813,1,3.14,Data Analyst,Consulting
4814,0,0.0,Not Placed,Not Placed
4815,0,0.0,Not Placed,Not Placed
4816,1,6.17,Core Engineering,Consulting
4817,0,0.0,Not Placed,Not Placed
4818,0,0.0,Not Placed,Not Placed
4819,0,0.0,Not Placed,Not Placed
4820,1,7.11,Software Engineer,Consulting
4821,1,4.84,Business Analyst,Startup
4822,0,0.0,Not Placed,Not Placed
4823,1,4.27,Software Engineer,Service
4824,0,0.0,Not Placed,Not Placed
4825,1,4.99,Product Analyst,Startup
4826,1,5.24,Consulting,Consulting
4827,0,0.0,Not Placed,Not Placed
4828,0,0.0,Not Placed,Not Placed
4829,0,0.0,Not Placed,Not Placed
4830,1,8.28,Core Engineering,Startup
4831,0,0.0,Not Placed,Not Placed
4832,0,0.0,Not Placed,Not Placed
4833,0,0.0,Not Placed,Not Placed
4834,0,0.0,Not Placed,Not Placed
4835,0,0.0,Not Placed,Not Placed
4836,0,0.0,Not Placed,Not Placed
4837,0,0.0,Not Placed,Not Placed
4838,0,0.0,Not Placed,Not Placed
4839,0,0.0,Not Placed,Not Placed
4840,1,7.51,Consulting,Consulting
4841,0,0.0,Not Placed,Not Placed
4842,1,4.4,Data Analyst,Consulting
4843,1,3.52,Product Analyst,Product
4844,0,0.0,Not Placed,Not Placed
4845,0,0.0,Not Placed,Not Placed
4846,1,8.07,Software Engineer,Core
4847,0,0.0,Not Placed,Not Placed
4848,0,0.0,Not Placed,Not Placed
4849,0,0.0,Not Placed,Not Placed
4850,0,0.0,Not Placed,Not Placed
4851,1,7.9,Product Analyst,Service
4852,1,7.65,Business Analyst,Service
4853,1,7.29,Product Analyst,Service
4854,0,0.0,Not Placed,Not Placed
4855,1,6.65,Consulting,Product
4856,0,0.0,Not Placed,Not Placed
4857,1,5.52,Consulting,Startup
4858,0,0.0,Not Placed,Not Placed
4859,0,0.0,Not Placed,Not Placed
4860,1,5.51,Data Analyst,Core
4861,1,5.9,Business Analyst,Service
4862,0,0.0,Not Placed,Not Placed
4863,1,7.93,Core Engineering,Startup
4864,0,0.0,Not Placed,Not Placed
4865,0,0.0,Not Placed,Not Placed
4866,0,0.0,Not Placed,Not Placed
4867,1,3.92,Product Analyst,Service
4868,1,5.21,Data Analyst,Core
4869,0,0.0,Not Placed,Not Placed
4870,0,0.0,Not Placed,Not Placed
4871,1,6.15,Core Engineering,Product
4872,1,6.32,Business Analyst,Consulting
4873,0,0.0,Not Placed,Not Placed
4874,1,3.67,Software Engineer,Startup
4875,0,0.0,Not Placed,Not Placed
4876,1,7.71,Data Analyst,Service
4877,0,0.0,Not Placed,Not Placed
4878,0,0.0,Not Placed,Not Placed
4879,1,5.76,Product Analyst,Product
4880,0,0.0,Not Placed,Not Placed
4881,0,0.0,Not Placed,Not Placed
4882,0,0.0,Not Placed,Not Placed
4883,1,6.8,Business Analyst,Product
4884,1,5.46,Business Analyst,Service
4885,0,0.0,Not Placed,Not Placed
4886,1,7.07,Product Analyst,Product
4887,0,0.0,Not Placed,Not Placed
4888,1,3.32,Product Analyst,Consulting
4889,1,4.06,Consulting,Core
4890,1,6.72,Software Engineer,Product
4891,1,3.47,Consulting,Product
4892,1,6.67,Core Engineering,Startup
4893,1,6.53,Consulting,Product
4894,1,9.22,Business Analyst,Core
4895,1,5.47,Business Analyst,Consulting
4896,1,6.82,Business Analyst,Product
4897,0,0.0,Not Placed,Not Placed
4898,0,0.0,Not Placed,Not Placed
4899,1,6.83,Product Analyst,Service
4900,0,0.0,Not Placed,Not Placed
4901,0,0.0,Not Placed,Not Placed
